Index,code1,上市公司简称,门类名称及代码,行业大类代码,行业大类名称,
915,600351,亚宝药业,制造业（C）,27,医药制造业,
916,600380,健康元,制造业（C）,27,医药制造业,
917,600385,ST金泰,制造业（C）,27,医药制造业,
918,600420,现代制药,制造业（C）,27,医药制造业,
919,600422,昆药集团,制造业（C）,27,医药制造业,
920,600436,片仔癀,制造业（C）,27,医药制造业,
921,600479,千金药业,制造业（C）,27,医药制造业,
922,600488,天药股份,制造业（C）,27,医药制造业,
923,600513,联环药业,制造业（C）,27,医药制造业,
924,600518,ST康美,制造业（C）,27,医药制造业,
925,600521,华海药业,制造业（C）,27,医药制造业,
926,600530,*ST交昂,制造业（C）,27,医药制造业,
927,600535,天士力,制造业（C）,27,医药制造业,
928,600557,康缘药业,制造业（C）,27,医药制造业,
929,600566,济川药业,制造业（C）,27,医药制造业,
930,600568,*ST中珠,制造业（C）,27,医药制造业,
931,600572,康恩贝,制造业（C）,27,医药制造业,
932,600594,益佰制药,制造业（C）,27,医药制造业,
933,600613,神奇制药,制造业（C）,27,医药制造业,
934,600664,哈药股份,制造业（C）,27,医药制造业,
935,600671,*ST目药,制造业（C）,27,医药制造业,
936,600750,江中药业,制造业（C）,27,医药制造业,
937,600771,广誉远,制造业（C）,27,医药制造业,
938,600781,*ST辅仁,制造业（C）,27,医药制造业,
939,600789,鲁抗医药,制造业（C）,27,医药制造业,
940,600812,华北制药,制造业（C）,27,医药制造业,
941,600851,海欣股份,制造业（C）,27,医药制造业,
942,600867,通化东宝,制造业（C）,27,医药制造业,
943,603087,甘李药业,制造业（C）,27,医药制造业,
944,603139,康惠制药,制造业（C）,27,医药制造业,
945,603168,莎普爱思,制造业（C）,27,医药制造业,
946,603222,济民制药,制造业（C）,27,医药制造业,
947,603229,奥翔药业,制造业（C）,27,医药制造业,
948,603351,威尔药业,制造业（C）,27,医药制造业,
949,603367,辰欣药业,制造业（C）,27,医药制造业,
950,603387,基蛋生物,制造业（C）,27,医药制造业,
951,603392,万泰生物,制造业（C）,27,医药制造业,
952,603439,贵州三力,制造业（C）,27,医药制造业,
953,603456,九洲药业,制造业（C）,27,医药制造业,
954,603520,司太立,制造业（C）,27,医药制造业,
955,603538,美诺华,制造业（C）,27,医药制造业,
956,603566,普莱柯,制造业（C）,27,医药制造业,
957,603567,珍宝岛,制造业（C）,27,医药制造业,
958,603590,康辰药业,制造业（C）,27,医药制造业,
959,603658,安图生物,制造业（C）,27,医药制造业,
960,603669,灵康药业,制造业（C）,27,医药制造业,
961,603676,卫信康,制造业（C）,27,医药制造业,
962,603707,健友股份,制造业（C）,27,医药制造业,
963,603718,海利生物,制造业（C）,27,医药制造业,
964,603811,诚意药业,制造业（C）,27,医药制造业,
965,603858,步长制药,制造业（C）,27,医药制造业,
966,603880,南卫股份,制造业（C）,27,医药制造业,
967,603896,寿仙谷,制造业（C）,27,医药制造业,
968,603963,大理药业,制造业（C）,27,医药制造业,
969,603976,正川股份,制造业（C）,27,医药制造业,
970,603998,方盛制药,制造业（C）,27,医药制造业,
971,605116,奥锐特,制造业（C）,27,医药制造业,
972,605177,东亚药业,制造业（C）,27,医药制造业,
973,605199,葫芦娃,制造业（C）,27,医药制造业,
974,688068,热景生物,制造业（C）,27,医药制造业,
975,688098,申联生物,制造业（C）,27,医药制造业,
976,688136,科兴制药,制造业（C）,27,医药制造业,
977,688166,博瑞医药,制造业（C）,27,医药制造业,
978,688177,百奥泰-U,制造业（C）,27,医药制造业,
979,688180,君实生物-U,制造业（C）,27,医药制造业,
980,688185,康希诺-U,制造业（C）,27,医药制造业,
981,688189,南新制药,制造业（C）,27,医药制造业,
982,688221,前沿生物-U,制造业（C）,27,医药制造业,
983,688266,泽璟制药-U,制造业（C）,27,医药制造业,
984,688278,特宝生物,制造业（C）,27,医药制造业,
985,688289,圣湘生物,制造业（C）,27,医药制造业,
986,688298,东方生物,制造业（C）,27,医药制造业,
987,688321,微芯生物,制造业（C）,27,医药制造业,
988,688336,三生国健,制造业（C）,27,医药制造业,
989,688338,赛科希德,制造业（C）,27,医药制造业,
990,688363,华熙生物,制造业（C）,27,医药制造业,
991,688366,昊海生科,制造业（C）,27,医药制造业,
992,688393,安必平,制造业（C）,27,医药制造业,
993,688399,硕世生物,制造业（C）,27,医药制造业,
994,688505,复旦张江,制造业（C）,27,医药制造业,
995,688513,苑东生物,制造业（C）,27,医药制造业,
996,688520,神州细胞-U,制造业（C）,27,医药制造业,
997,688526,科前生物,制造业（C）,27,医药制造业,
998,688566,吉贝尔,制造业（C）,27,医药制造业,
999,688578,艾力斯-U,制造业（C）,27,医药制造业,
1000,000301,东方盛虹,制造业（C）,28,化学纤维制造业,
1001,000420,吉林化纤,制造业（C）,28,化学纤维制造业,
1002,000677,恒天海龙,制造业（C）,28,化学纤维制造业,
1003,000703,恒逸石化,制造业（C）,28,化学纤维制造业,
1004,000782,美达股份,制造业（C）,28,化学纤维制造业,
1005,000936,华西股份,制造业（C）,28,化学纤维制造业,
1006,000949,新乡化纤,制造业（C）,28,化学纤维制造业,
1007,002064,华峰化学,制造业（C）,28,化学纤维制造业,
1008,002172,澳洋健康,制造业（C）,28,化学纤维制造业,
1009,002206,海利得,制造业（C）,28,化学纤维制造业,
1010,002254,泰和新材,制造业（C）,28,化学纤维制造业,
1011,002427,ST尤夫,制造业（C）,28,化学纤维制造业,
1012,002493,荣盛石化,制造业（C）,28,化学纤维制造业,
1013,002998,优彩资源,制造业（C）,28,化学纤维制造业,
1014,300699,光威复材,制造业（C）,28,化学纤维制造业,
1015,300777,中简科技,制造业（C）,28,化学纤维制造业,
1016,300876,蒙泰高新,制造业（C）,28,化学纤维制造业,
1017,600063,皖维高新,制造业（C）,28,化学纤维制造业,
1018,600346,恒力石化,制造业（C）,28,化学纤维制造业,
1019,600527,江南高纤,制造业（C）,28,化学纤维制造业,
1020,600810,神马股份,制造业（C）,28,化学纤维制造业,
1021,600889,南京化纤,制造业（C）,28,化学纤维制造业,
1022,601113,ST华鼎,制造业（C）,28,化学纤维制造业,
1023,601233,桐昆股份,制造业（C）,28,化学纤维制造业,
1024,603225,新凤鸣,制造业（C）,28,化学纤维制造业,
1025,603332,苏州龙杰,制造业（C）,28,化学纤维制造业,
1026,688065,凯赛生物,制造业（C）,28,化学纤维制造业,
1027,000509,*ST华塑,制造业（C）,29,橡胶和塑料制品业,
1028,000589,贵州轮胎,制造业（C）,29,橡胶和塑料制品业,
1029,000599,青岛双星,制造业（C）,29,橡胶和塑料制品业,
1030,000619,海螺型材,制造业（C）,29,橡胶和塑料制品业,
1031,000659,珠海中富,制造业（C）,29,橡胶和塑料制品业,
1032,000859,国风塑业,制造业（C）,29,橡胶和塑料制品业,
1033,000887,中鼎股份,制造业（C）,29,橡胶和塑料制品业,
1034,000973,佛塑科技,制造业（C）,29,橡胶和塑料制品业,
1035,002014,永新股份,制造业（C）,29,橡胶和塑料制品业,
1036,002108,沧州明珠,制造业（C）,29,橡胶和塑料制品业,
1037,002224,三力士,制造业（C）,29,橡胶和塑料制品业,
1038,002243,通产丽星,制造业（C）,29,橡胶和塑料制品业,
1039,002263,大东南,制造业（C）,29,橡胶和塑料制品业,
1040,002324,普利特,制造业（C）,29,橡胶和塑料制品业,
1041,002372,伟星新材,制造业（C）,29,橡胶和塑料制品业,
1042,002381,双箭股份,制造业（C）,29,橡胶和塑料制品业,
1043,002395,双象股份,制造业（C）,29,橡胶和塑料制品业,
1044,002420,ST毅昌,制造业（C）,29,橡胶和塑料制品业,
1045,002450,*ST康得,制造业（C）,29,橡胶和塑料制品业,
1046,002522,浙江众成,制造业（C）,29,橡胶和塑料制品业,
1047,002585,双星新材,制造业（C）,29,橡胶和塑料制品业,
1048,002641,永高股份,制造业（C）,29,橡胶和塑料制品业,
1049,002676,顺威股份,制造业（C）,29,橡胶和塑料制品业,
1050,002694,顾地科技,制造业（C）,29,橡胶和塑料制品业,
1051,002735,王子新材,制造业（C）,29,橡胶和塑料制品业,
1052,002768,国恩股份,制造业（C）,29,橡胶和塑料制品业,
1053,002790,瑞尔特,制造业（C）,29,橡胶和塑料制品业,
1054,002812,恩捷股份,制造业（C）,29,橡胶和塑料制品业,
1055,002825,纳尔股份,制造业（C）,29,橡胶和塑料制品业,
1056,002838,道恩股份,制造业（C）,29,橡胶和塑料制品业,
1057,002886,沃特股份,制造业（C）,29,橡胶和塑料制品业,
1058,002984,森麒麟,制造业（C）,29,橡胶和塑料制品业,
1059,003011,海象新材,制造业（C）,29,橡胶和塑料制品业,
1060,003018,金富科技,制造业（C）,29,橡胶和塑料制品业,
1061,300021,大禹节水,制造业（C）,29,橡胶和塑料制品业,
1062,300169,天晟新材,制造业（C）,29,橡胶和塑料制品业,
1063,300180,华峰超纤,制造业（C）,29,橡胶和塑料制品业,
1064,300198,纳川股份,制造业（C）,29,橡胶和塑料制品业,
1065,300218,安利股份,制造业（C）,29,橡胶和塑料制品业,
1066,300221,银禧科技,制造业（C）,29,橡胶和塑料制品业,
1067,300230,永利股份,制造业（C）,29,橡胶和塑料制品业,
1068,300305,裕兴股份,制造业（C）,29,橡胶和塑料制品业,
1069,300320,海达股份,制造业（C）,29,橡胶和塑料制品业,
1070,300321,同大股份,制造业（C）,29,橡胶和塑料制品业,
1071,300325,德威新材,制造业（C）,29,橡胶和塑料制品业,
1072,300375,鹏翎股份,制造业（C）,29,橡胶和塑料制品业,
1073,300478,杭州高新,制造业（C）,29,橡胶和塑料制品业,
1074,300539,横河模具,制造业（C）,29,橡胶和塑料制品业,
1075,300547,川环科技,制造业（C）,29,橡胶和塑料制品业,
1076,300586,美联新材,制造业（C）,29,橡胶和塑料制品业,
1077,300587,天铁股份,制造业（C）,29,橡胶和塑料制品业,
1078,300599,雄塑科技,制造业（C）,29,橡胶和塑料制品业,
1079,300644,南京聚隆,制造业（C）,29,橡胶和塑料制品业,
1080,300677,英科医疗,制造业（C）,29,橡胶和塑料制品业,
1081,300716,国立科技,制造业（C）,29,橡胶和塑料制品业,
1082,300717,华信新材,制造业（C）,29,橡胶和塑料制品业,
1083,300731,科创新源,制造业（C）,29,橡胶和塑料制品业,
1084,300767,震安科技,制造业（C）,29,橡胶和塑料制品业,
1085,300806,斯迪克,制造业（C）,29,橡胶和塑料制品业,
1086,300849,锦盛新材,制造业（C）,29,橡胶和塑料制品业,
1087,300868,杰美特,制造业（C）,29,橡胶和塑料制品业,
1088,300905,宝丽迪,制造业（C）,29,橡胶和塑料制品业,
1089,600143,金发科技,制造业（C）,29,橡胶和塑料制品业,
1090,600182,S佳通,制造业（C）,29,橡胶和塑料制品业,
1091,600210,紫江企业,制造业（C）,29,橡胶和塑料制品业,
1092,600458,时代新材,制造业（C）,29,橡胶和塑料制品业,
1093,600469,风神股份,制造业（C）,29,橡胶和塑料制品业,
1094,601058,赛轮轮胎,制造业（C）,29,橡胶和塑料制品业,
1095,601163,三角轮胎,制造业（C）,29,橡胶和塑料制品业,
1096,601500,通用股份,制造业（C）,29,橡胶和塑料制品业,
1097,601966,玲珑轮胎,制造业（C）,29,橡胶和塑料制品业,
1098,603033,三维股份,制造业（C）,29,橡胶和塑料制品业,
1099,603212,赛伍技术,制造业（C）,29,橡胶和塑料制品业,
1100,603221,爱丽家居,制造业（C）,29,橡胶和塑料制品业,
1101,603266,天龙股份,制造业（C）,29,橡胶和塑料制品业,
1102,603408,建霖家居,制造业（C）,29,橡胶和塑料制品业,
1103,603580,艾艾精工,制造业（C）,29,橡胶和塑料制品业,
1104,603615,茶花股份,制造业（C）,29,橡胶和塑料制品业,
1105,603655,朗博科技,制造业（C）,29,橡胶和塑料制品业,
1106,603657,春光科技,制造业（C）,29,橡胶和塑料制品业,
1107,603725,天安新材,制造业（C）,29,橡胶和塑料制品业,
1108,603726,朗迪集团,制造业（C）,29,橡胶和塑料制品业,
1109,603806,福斯特,制造业（C）,29,橡胶和塑料制品业,
1110,603856,东宏股份,制造业（C）,29,橡胶和塑料制品业,
1111,603991,至正股份,制造业（C）,29,橡胶和塑料制品业,
1112,603992,松霖科技,制造业（C）,29,橡胶和塑料制品业,
1113,605255,天普股份,制造业（C）,29,橡胶和塑料制品业,
1114,688026,洁特生物,制造业（C）,29,橡胶和塑料制品业,
1115,688219,会通股份,制造业（C）,29,橡胶和塑料制品业,
1116,688299,长阳科技,制造业（C）,29,橡胶和塑料制品业,
1117,688386,泛亚微透,制造业（C）,29,橡胶和塑料制品业,
1118,000012,南玻A,制造业（C）,30,非金属矿物制品业,
1119,000023,深天地A,制造业（C）,30,非金属矿物制品业,
1120,000401,冀东水泥,制造业（C）,30,非金属矿物制品业,
1121,000672,上峰水泥,制造业（C）,30,非金属矿物制品业,
1122,000786,北新建材,制造业（C）,30,非金属矿物制品业,
1123,000789,万年青,制造业（C）,30,非金属矿物制品业,
1124,000795,英洛华,制造业（C）,30,非金属矿物制品业,
1125,000877,天山股份,制造业（C）,30,非金属矿物制品业,
1126,000935,四川双马,制造业（C）,30,非金属矿物制品业,
1127,002066,瑞泰科技,制造业（C）,30,非金属矿物制品业,
1128,002080,中材科技,制造业（C）,30,非金属矿物制品业,
1129,002088,鲁阳节能,制造业（C）,30,非金属矿物制品业,
1130,002162,悦心健康,制造业（C）,30,非金属矿物制品业,
1131,002201,九鼎新材,制造业（C）,30,非金属矿物制品业,
1132,002205,国统股份,制造业（C）,30,非金属矿物制品业,
1133,002225,濮耐股份,制造业（C）,30,非金属矿物制品业,
1134,002233,塔牌集团,制造业（C）,30,非金属矿物制品业,
1135,002271,东方雨虹,制造业（C）,30,非金属矿物制品业,
1136,002297,博云新材,制造业（C）,30,非金属矿物制品业,
1137,002302,西部建设,制造业（C）,30,非金属矿物制品业,
1138,002392,北京利尔,制造业（C）,30,非金属矿物制品业,
1139,002457,青龙管业,制造业（C）,30,非金属矿物制品业,
1140,002571,德力股份,制造业（C）,30,非金属矿物制品业,
1141,002596,海南瑞泽,制造业（C）,30,非金属矿物制品业,
1142,002623,亚玛顿,制造业（C）,30,非金属矿物制品业,
1143,002671,龙泉股份,制造业（C）,30,非金属矿物制品业,
1144,002742,三圣股份,制造业（C）,30,非金属矿物制品业,
1145,002785,万里石,制造业（C）,30,非金属矿物制品业,
1146,002798,帝欧家居,制造业（C）,30,非金属矿物制品业,
1147,002918,蒙娜丽莎,制造业（C）,30,非金属矿物制品业,
1148,003012,东鹏控股,制造业（C）,30,非金属矿物制品业,
1149,300064,ST金刚,制造业（C）,30,非金属矿物制品业,
1150,300080,易成新能,制造业（C）,30,非金属矿物制品业,
1151,300089,文化长城,制造业（C）,30,非金属矿物制品业,
1152,300093,金刚玻璃,制造业（C）,30,非金属矿物制品业,
1153,300160,秀强股份,制造业（C）,30,非金属矿物制品业,
1154,300179,四方达,制造业（C）,30,非金属矿物制品业,
1155,300196,长海股份,制造业（C）,30,非金属矿物制品业,
1156,300224,正海磁材,制造业（C）,30,非金属矿物制品业,
1157,300234,开尔新材,制造业（C）,30,非金属矿物制品业,
1158,300374,中铁装配,制造业（C）,30,非金属矿物制品业,
1159,300395,菲利华,制造业（C）,30,非金属矿物制品业,
1160,300409,道氏技术,制造业（C）,30,非金属矿物制品业,
1161,300554,三超新材,制造业（C）,30,非金属矿物制品业,
1162,300606,金太阳,制造业（C）,30,非金属矿物制品业,
1163,300690,双一科技,制造业（C）,30,非金属矿物制品业,
1164,300700,岱勒新材,制造业（C）,30,非金属矿物制品业,
1165,300715,凯伦股份,制造业（C）,30,非金属矿物制品业,
1166,300737,科顺股份,制造业（C）,30,非金属矿物制品业,
1167,300748,金力永磁,制造业（C）,30,非金属矿物制品业,
1168,300861,美畅股份,制造业（C）,30,非金属矿物制品业,
1169,300890,翔丰华,制造业（C）,30,非金属矿物制品业,
1170,600145,*ST新亿,制造业（C）,30,非金属矿物制品业,
1171,600172,黄河旋风,制造业（C）,30,非金属矿物制品业,
1172,600176,中国巨石,制造业（C）,30,非金属矿物制品业,
1173,600326,西藏天路,制造业（C）,30,非金属矿物制品业,
1174,600366,宁波韵升,制造业（C）,30,非金属矿物制品业,
1175,600425,青松建化,制造业（C）,30,非金属矿物制品业,
1176,600449,宁夏建材,制造业（C）,30,非金属矿物制品业,
1177,600516,方大炭素,制造业（C）,30,非金属矿物制品业,
1178,600529,山东药玻,制造业（C）,30,非金属矿物制品业,
1179,600539,ST狮头,制造业（C）,30,非金属矿物制品业,
1180,600585,海螺水泥,制造业（C）,30,非金属矿物制品业,
1181,600586,金晶科技,制造业（C）,30,非金属矿物制品业,
1182,600660,福耀玻璃,制造业（C）,30,非金属矿物制品业,
1183,600668,尖峰集团,制造业（C）,30,非金属矿物制品业,
1184,600678,四川金顶,制造业（C）,30,非金属矿物制品业,
1185,600720,祁连山,制造业（C）,30,非金属矿物制品业,
1186,600724,宁波富达,制造业（C）,30,非金属矿物制品业,
1187,600801,华新水泥,制造业（C）,30,非金属矿物制品业,
1188,600802,福建水泥,制造业（C）,30,非金属矿物制品业,
1189,600819,耀皮玻璃,制造业（C）,30,非金属矿物制品业,
1190,600876,洛阳玻璃,制造业（C）,30,非金属矿物制品业,
1191,600881,亚泰集团,制造业（C）,30,非金属矿物制品业,
1192,600883,博闻科技,制造业（C）,30,非金属矿物制品业,
1193,601012,隆基股份,制造业（C）,30,非金属矿物制品业,
1194,601636,旗滨集团,制造业（C）,30,非金属矿物制品业,
1195,601865,福莱特,制造业（C）,30,非金属矿物制品业,
1196,601992,金隅集团,制造业（C）,30,非金属矿物制品业,
1197,603021,山东华鹏,制造业（C）,30,非金属矿物制品业,
1198,603256,宏和科技,制造业（C）,30,非金属矿物制品业,
1199,603268,松发股份,制造业（C）,30,非金属矿物制品业,
1200,603385,惠达卫浴,制造业（C）,30,非金属矿物制品业,
1201,603578,三星新材,制造业（C）,30,非金属矿物制品业,
1202,603601,再升科技,制造业（C）,30,非金属矿物制品业,
1203,603612,索通发展,制造业（C）,30,非金属矿物制品业,
1204,603616,韩建河山,制造业（C）,30,非金属矿物制品业,
1205,603663,三祥新材,制造业（C）,30,非金属矿物制品业,
1206,603688,石英股份,制造业（C）,30,非金属矿物制品业,
1207,603826,坤彩科技,制造业（C）,30,非金属矿物制品业,
1208,603838,四通股份,制造业（C）,30,非金属矿物制品业,
1209,605006,山东玻纤,制造业（C）,30,非金属矿物制品业,
1210,688077,大地熊,制造业（C）,30,非金属矿物制品业,
1211,688233,神工股份,制造业（C）,30,非金属矿物制品业,
1212,688300,联瑞新材,制造业（C）,30,非金属矿物制品业,
1213,688398,赛特新材,制造业（C）,30,非金属矿物制品业,
1214,688598,金博股份,制造业（C）,30,非金属矿物制品业,
1215,000708,中信特钢,制造业（C）,31,黑色金属冶炼及压延加工业,
1216,000709,河钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1217,000717,韶钢松山,制造业（C）,31,黑色金属冶炼及压延加工业,
1218,000761,本钢板材,制造业（C）,31,黑色金属冶炼及压延加工业,
1219,000825,太钢不锈,制造业（C）,31,黑色金属冶炼及压延加工业,
1220,000898,鞍钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1221,000932,华菱钢铁,制造业（C）,31,黑色金属冶炼及压延加工业,
1222,000959,首钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1223,002075,沙钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1224,002110,三钢闽光,制造业（C）,31,黑色金属冶炼及压延加工业,
1225,002756,永兴材料,制造业（C）,31,黑色金属冶炼及压延加工业,
1226,600010,包钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1227,600019,宝钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1228,600022,山东钢铁,制造业（C）,31,黑色金属冶炼及压延加工业,
1229,600117,西宁特钢,制造业（C）,31,黑色金属冶炼及压延加工业,
1230,600126,杭钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1231,600231,凌钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1232,600282,南钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1233,600295,鄂尔多斯,制造业（C）,31,黑色金属冶炼及压延加工业,
1234,600307,酒钢宏兴,制造业（C）,31,黑色金属冶炼及压延加工业,
1235,600399,ST抚钢,制造业（C）,31,黑色金属冶炼及压延加工业,
1236,600408,ST安泰,制造业（C）,31,黑色金属冶炼及压延加工业,
1237,600507,方大特钢,制造业（C）,31,黑色金属冶炼及压延加工业,
1238,600569,安阳钢铁,制造业（C）,31,黑色金属冶炼及压延加工业,
1239,600581,八一钢铁,制造业（C）,31,黑色金属冶炼及压延加工业,
1240,600608,ST沪科,制造业（C）,31,黑色金属冶炼及压延加工业,
1241,600782,新钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1242,600808,马钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1243,601003,柳钢股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1244,601005,重庆钢铁,制造业（C）,31,黑色金属冶炼及压延加工业,
1245,603878,武进不锈,制造业（C）,31,黑色金属冶炼及压延加工业,
1246,603995,甬金股份,制造业（C）,31,黑色金属冶炼及压延加工业,
1247,000060,中金岭南,制造业（C）,32,有色金属冶炼及压延加工业,
1248,000612,焦作万方,制造业（C）,32,有色金属冶炼及压延加工业,
1249,000629,攀钢钒钛,制造业（C）,32,有色金属冶炼及压延加工业,
1250,000630,铜陵有色,制造业（C）,32,有色金属冶炼及压延加工业,
1251,000633,合金投资,制造业（C）,32,有色金属冶炼及压延加工业,
1252,000657,中钨高新,制造业（C）,32,有色金属冶炼及压延加工业,
1253,000751,锌业股份,制造业（C）,32,有色金属冶炼及压延加工业,
1254,000807,云铝股份,制造业（C）,32,有色金属冶炼及压延加工业,
1255,000831,五矿稀土,制造业（C）,32,有色金属冶炼及压延加工业,
1256,000878,云南铜业,制造业（C）,32,有色金属冶炼及压延加工业,
1257,000933,神火股份,制造业（C）,32,有色金属冶炼及压延加工业,
1258,000960,锡业股份,制造业（C）,32,有色金属冶炼及压延加工业,
1259,000962,东方钽业,制造业（C）,32,有色金属冶炼及压延加工业,
1260,002082,万邦德,制造业（C）,32,有色金属冶炼及压延加工业,
1261,002114,罗平锌电,制造业（C）,32,有色金属冶炼及压延加工业,
1262,002149,西部材料,制造业（C）,32,有色金属冶炼及压延加工业,
1263,002160,常铝股份,制造业（C）,32,有色金属冶炼及压延加工业,
1264,002167,东方锆业,制造业（C）,32,有色金属冶炼及压延加工业,
1265,002171,楚江新材,制造业（C）,32,有色金属冶炼及压延加工业,
1266,002182,云海金属,制造业（C）,32,有色金属冶炼及压延加工业,
1267,002203,海亮股份,制造业（C）,32,有色金属冶炼及压延加工业,
1268,002237,恒邦股份,制造业（C）,32,有色金属冶炼及压延加工业,
1269,002240,盛新锂能,制造业（C）,32,有色金属冶炼及压延加工业,
1270,002295,精艺股份,制造业（C）,32,有色金属冶炼及压延加工业,
1271,002333,ST罗普,制造业（C）,32,有色金属冶炼及压延加工业,
1272,002378,章源钨业,制造业（C）,32,有色金属冶炼及压延加工业,
1273,002379,宏创控股,制造业（C）,32,有色金属冶炼及压延加工业,
1274,002428,云南锗业,制造业（C）,32,有色金属冶炼及压延加工业,
1275,002460,赣锋锂业,制造业（C）,32,有色金属冶炼及压延加工业,
1276,002466,天齐锂业,制造业（C）,32,有色金属冶炼及压延加工业,
1277,002501,*ST利源,制造业（C）,32,有色金属冶炼及压延加工业,
1278,002540,亚太科技,制造业（C）,32,有色金属冶炼及压延加工业,
1279,002578,闽发铝业,制造业（C）,32,有色金属冶炼及压延加工业,
1280,002716,*ST金贵,制造业（C）,32,有色金属冶炼及压延加工业,
1281,002738,中矿资源,制造业（C）,32,有色金属冶炼及压延加工业,
1282,002824,和胜股份,制造业（C）,32,有色金属冶炼及压延加工业,
1283,002842,翔鹭钨业,制造业（C）,32,有色金属冶炼及压延加工业,
1284,002988,豪美新材,制造业（C）,32,有色金属冶炼及压延加工业,
1285,300034,钢研高纳,制造业（C）,32,有色金属冶炼及压延加工业,
1286,300057,万顺新材,制造业（C）,32,有色金属冶炼及压延加工业,
1287,300337,银邦股份,制造业（C）,32,有色金属冶炼及压延加工业,
1288,300489,中飞股份,制造业（C）,32,有色金属冶炼及压延加工业,
1289,300618,寒锐钴业,制造业（C）,32,有色金属冶炼及压延加工业,
1290,300697,电工合金,制造业（C）,32,有色金属冶炼及压延加工业,
1291,300855,图南股份,制造业（C）,32,有色金属冶炼及压延加工业,
1292,600110,诺德股份,制造业（C）,32,有色金属冶炼及压延加工业,
1293,600111,北方稀土,制造业（C）,32,有色金属冶炼及压延加工业,
1294,600206,有研新材,制造业（C）,32,有色金属冶炼及压延加工业,
1295,600219,南山铝业,制造业（C）,32,有色金属冶炼及压延加工业,
1296,600255,*ST鑫科,制造业（C）,32,有色金属冶炼及压延加工业,
1297,600331,宏达股份,制造业（C）,32,有色金属冶炼及压延加工业,
1298,600362,江西铜业,制造业（C）,32,有色金属冶炼及压延加工业,
1299,600392,盛和资源,制造业（C）,32,有色金属冶炼及压延加工业,
1300,600456,宝钛股份,制造业（C）,32,有色金属冶炼及压延加工业,
1301,600459,贵研铂业,制造业（C）,32,有色金属冶炼及压延加工业,
1302,600490,鹏欣资源,制造业（C）,32,有色金属冶炼及压延加工业,
1303,600531,豫光金铅,制造业（C）,32,有色金属冶炼及压延加工业,
1304,600549,厦门钨业,制造业（C）,32,有色金属冶炼及压延加工业,
1305,600595,*ST中孚,制造业（C）,32,有色金属冶炼及压延加工业,
1306,600768,宁波富邦,制造业（C）,32,有色金属冶炼及压延加工业,
1307,600961,株冶集团,制造业（C）,32,有色金属冶炼及压延加工业,
1308,601137,博威合金,制造业（C）,32,有色金属冶炼及压延加工业,
1309,601212,白银有色,制造业（C）,32,有色金属冶炼及压延加工业,
1310,601388,怡球资源,制造业（C）,32,有色金属冶炼及压延加工业,
1311,601600,中国铝业,制造业（C）,32,有色金属冶炼及压延加工业,
1312,601609,金田铜业,制造业（C）,32,有色金属冶炼及压延加工业,
1313,601677,明泰铝业,制造业（C）,32,有色金属冶炼及压延加工业,
1314,601702,华峰铝业,制造业（C）,32,有色金属冶炼及压延加工业,
1315,603305,旭升股份,制造业（C）,32,有色金属冶炼及压延加工业,
1316,603399,吉翔股份,制造业（C）,32,有色金属冶炼及压延加工业,
1317,603527,众源新材,制造业（C）,32,有色金属冶炼及压延加工业,
1318,603799,华友钴业,制造业（C）,32,有色金属冶炼及压延加工业,
1319,603876,鼎胜新材,制造业（C）,32,有色金属冶炼及压延加工业,
1320,603978,深圳新星,制造业（C）,32,有色金属冶炼及压延加工业,
1321,688122,西部超导,制造业（C）,32,有色金属冶炼及压延加工业,
1322,000039,中集集团,制造业（C）,33,金属制品业,
1323,000055,方大集团,制造业（C）,33,金属制品业,
1324,000778,新兴铸管,制造业（C）,33,金属制品业,
1325,000890,*ST胜尔,制造业（C）,33,金属制品业,
1326,000969,安泰科技,制造业（C）,33,金属制品业,
1327,002026,山东威达,制造业（C）,33,金属制品业,
1328,002032,苏泊尔,制造业（C）,33,金属制品业,
1329,002084,海鸥住工,制造业（C）,33,金属制品业,
1330,002132,恒星科技,制造业（C）,33,金属制品业,
1331,002135,东南网架,制造业（C）,33,金属制品业,
1332,002150,通润装备,制造业（C）,33,金属制品业,
1333,002318,久立特材,制造业（C）,33,金属制品业,
1334,002342,巨力索具,制造业（C）,33,金属制品业,
1335,002403,爱仕达,制造业（C）,33,金属制品业,
1336,002443,金洲管道,制造业（C）,33,金属制品业,
1337,002444,巨星科技,制造业（C）,33,金属制品业,
1338,002478,常宝股份,制造业（C）,33,金属制品业,
1339,002487,大金重工,制造业（C）,33,金属制品业,
1340,002514,宝馨科技,制造业（C）,33,金属制品业,
1341,002541,鸿路钢构,制造业（C）,33,金属制品业,
